Start_Node	End_Node	Travel_Time
35139	35104	0.363386
35139	35138	0.117154
35140	34935	0.121754
35140	35138	0.163401
35141	35142	0.809215
35141	35151	0.098954
35142	35141	0.809215
35142	35146	0.212246
35142	35148	0.285969
35143	35105	0.162708
35143	35144	0.411015
35144	35143	0.411015
35144	35148	0.821246
35145	35099	0.381123
35145	35149	0.025292
35146	35142	0.212246
35146	35147	0.147646
35147	35099	0.202877
35147	35146	0.147646
35148	35142	0.285969
35148	35144	0.821246
35149	35103	0.049785
35149	35145	0.025292
35150	34308	0.179154
35150	35151	0.048246
35151	35141	0.098954
35151	35150	0.048246
35152	145	3.060185
35152	35153	1.048354
35152	35162	0.160123
35153	149	2.960331
35153	35152	1.048354
35153	35175	0.820800
35154	35155	0.781631
35154	35201	1.142508
35155	35154	0.781631
35155	35168	0.615216
35156	35157	0.420215
35156	35160	0.132831
35157	35156	0.420215
35157	35161	0.617708
35158	34327	0.131369
35158	34924	0.240662
35159	140	1.721677
35159	34928	0.584031
35159	35160	0.952985
35160	35156	0.132831
35160	35159	0.952985
35160	50819	0.576492
35161	35157	0.617708
35161	35162	0.361769
35162	35152	0.160123
35162	35161	0.361769
35162	50042	1.213877
35163	35164	0.762016
35163	35169	0.387908
35164	35163	0.762015
35164	35167	0.410600
35165	35166	0.265569
35165	35167	0.362800
35166	34929	0.516000
35166	35165	0.265569
35167	35164	0.410600
35167	35165	0.362800
35168	35155	0.615215
35168	35169	0.451277
35169	35163	0.387908
35169	35168	0.451277
35170	35171	0.129323
35170	35194	0.101015
35171	35170	0.129323
35171	35184	0.060323
35172	35173	0.393724
35172	35174	0.568138
35172	35181	0.500496
35172	35183	0.166446
35173	35172	0.393737
35173	35191	0.171293
35174	35172	0.568138
35174	35175	0.639492
35175	35153	0.820800
35175	35174	0.639492
35176	35177	0.561615
35176	35198	1.005154
35177	35176	0.561615
35177	35192	0.209323
35178	34317	1.257947
35178	35179	1.115112
35178	35180	1.046306
35179	34355	0.008478
35179	35178	1.115112
35180	148	0.856938
35180	35178	1.046334
35180	35181	0.167355
35181	149	3.382154
35181	35172	0.500494
35181	35180	0.167357
35182	35183	0.065877
35182	35185	0.065800
35183	35172	0.166446
35183	35182	0.065877
35184	35171	0.060323
35184	35185	0.067000
35185	35182	0.065800
35185	35184	0.067000
35186	35187	0.333369
35186	35192	0.463754
35187	35186	0.333369
35187	35190	0.337462
35188	35189	0.178400
35188	35191	0.506354
35189	145	2.119385
35189	35188	0.178400
35189	35190	0.520877
35190	35187	0.337462
35190	35189	0.520877
35191	146	4.955931
35191	35173	0.171298
35191	35188	0.506354
35192	35177	0.209323
35192	35186	0.463754
35192	50364	0.150138
35193	147	4.637631
35193	34355	1.232280
35193	35195	0.235523
35194	148	0.341608
35194	35170	0.101015
35194	35197	0.059292
35195	35193	0.235524
35195	35196	0.124215
35196	35195	0.124216
35196	35197	0.155185
35197	35194	0.059292
35197	35196	0.155185
35198	34325	0.166277
35198	35176	1.005154
35199	35200	1.544231
35199	35201	0.389062
35200	2530	2.316831
35200	35199	1.544231
35200	35202	0.767538
35201	35154	1.142508
35201	35199	0.389062
35202	34346	0.777400
35202	35200	0.767538
35203	35204	0.760838
35203	35227	0.422462
35204	35203	0.760831
35204	35217	0.066985
35205	35206	1.243908
35205	35221	0.391446
35206	35205	1.243908
35206	35207	0.809277
35207	35206	0.809277
35207	35208	0.767108
35208	35207	0.767108
35208	35209	1.156877
35209	35208	1.156877
35209	35210	0.367169
35210	34933	0.026969
35210	35209	0.367169
35211	35212	0.429248
35211	35214	0.466327
35212	2552	3.292454
35212	35211	0.429264
35212	35213	1.169047
35213	35212	1.169057
35213	35216	0.872862
35214	34314	0.362877
35214	35211	0.466309
35215	35216	0.422788
35215	35217	0.571985
35216	35213	0.872870
35216	35215	0.422785
35217	35204	0.066985
35217	35215	0.571990
35218	35219	0.901493
35218	35222	0.663877
35219	35218	0.901492
35219	35220	0.778031
35220	35219	0.778031
35220	35221	0.391616
35221	35205	0.391446
35221	35220	0.391615
35222	2529	2.283900
35222	34349	0.738433
35222	35218	0.663877
35223	2511	5.497085
35223	35224	0.344695
35223	35229	0.671046
35224	35223	0.344693
35224	35225	0.160694
35225	35224	0.160692
35225	35226	1.279089
35226	35225	1.279078
35226	35227	0.462373
35227	35203	0.422465
35227	35226	0.462370
35228	2512	1.137923
35228	34340	1.306108
35228	35229	0.378477
35229	35223	0.671046
35229	35228	0.378477
35230	34313	3.276644
35231	10171	0.355000
35231	35269	0.416601
35232	2272	2.111354
35232	35233	3.074438
35232	35461	0.547348
35233	35232	3.074423
35233	35280	0.001410
35233	35360	1.868818
35234	2278	1.942292
35234	35235	1.878060
35234	35463	1.035761
35235	35234	1.878918
35235	35581	0.728912
35235	35586	0.295339
35236	2292	4.193769
35236	34286	4.464734
35236	35653	0.464422
35237	35238	0.459323
35237	35334	0.536831
35238	35237	0.459323
35238	35423	0.324969
35239	35240	0.951785
35239	35335	0.329554
35240	35239	0.951785
35240	35424	0.292723
35241	34320	1.991765
35241	35242	0.152451
35241	35487	0.190162
35241	35525	0.668370
35242	35241	0.152495
35242	35243	0.494589
35242	35631	0.178785
35243	35242	0.494598
35243	35513	0.278181
35244	2493	1.445700
35244	35245	0.181232
35244	35634	0.600877
35245	35244	0.181231
35245	35527	0.123032
35246	35247	0.191126
35246	35621	0.191970
35247	2495	0.491723
35247	35246	0.191124
35247	35511	0.410240
35248	2323	1.832331
35248	35249	0.976092
35248	35358	0.192815
35249	35248	0.976092
35249	35545	0.276246
35250	34301	0.436415
35250	35656	0.635462
35251	35252	0.883323
35251	35390	0.277646
35252	2273	1.324615
35252	35251	0.883323
35252	35476	0.768569
35253	2280	2.408446
35253	35254	1.516277
35253	35583	0.248954
35254	2278	1.104762
35254	35253	1.516277
35254	35481	0.379538
35255	35256	0.957815
35255	35341	0.569969
35256	35255	0.957815
35256	35434	0.746938
35257	35258	3.094692
35257	35278	0.446123
35257	35350	1.089480
35258	35257	3.094692
35258	35259	2.167468
35258	54563	0.524467
35259	35258	2.167467
35259	35344	0.706379
35259	35359	0.169923
35260	35388	0.386834
35260	35392	0.632846
35260	54564	1.103100
35261	35528	2.551689
35261	35530	1.988015
35261	40344	0.503711
35261	54564	1.912249
35262	35606	0.391354
35262	40343	0.377156
35262	40344	2.044909
35263	163	0.661546
35263	35285	1.580581
35263	54776	0.638683
35264	35319	0.052250
35264	54773	0.193662
35264	54774	1.025717
35265	2299	1.467577
35265	2300	1.132800
35265	35266	1.150238
35265	35287	1.150563
35266	35265	1.150328
35266	35273	0.355392
35266	35349	1.088868
35267	35268	2.306898
35268	35230	0.387404
35268	35319	0.322556
35269	35270	2.288047
35270	25190	0.172215
35271	35352	0.364819
35271	40459	0.230272
35271	40464	0.836152
35272	2299	2.791108
35272	35273	0.764578
35272	35310	0.803132
35273	35266	0.355422
35273	35272	0.764582
35273	35369	0.497782
35274	25197	0.935072
35274	35275	0.815197
35274	35287	1.609230
35274	40458	0.343127
35275	35274	0.815253
35275	40459	0.510783
35275	54566	1.633170
35276	35277	0.197000
35276	35296	0.767600
35277	35276	0.197000
35277	35323	0.185938
35278	2298	3.100154
35278	35257	0.446123
35278	35380	0.738985
35279	2295	1.196308
35279	2296	2.674385
35279	35280	1.250585
35279	35342	0.193523
35280	35233	0.001410
35280	35279	1.250585
35280	35361	1.589934
35281	35282	1.456800
35281	35286	0.751606
35281	35291	0.644481
35281	35293	0.658087
35282	35281	1.456800
35282	35302	0.540827
35283	1777	1.193331
35283	1779	0.639992
35283	25198	0.489960
35283	54567	0.320760
35284	35285	0.046392
35284	35301	0.107016
35285	35263	1.580560
35285	35284	0.046394
35285	35286	1.724530
35286	1770	0.657092
35286	1771	1.353277
35286	35281	0.751606
35286	35285	1.724531
35287	35265	1.149435
35287	35274	1.610799
35287	54180	0.448817
35288	35289	0.269121
35288	35295	0.114574
35289	1777	0.187869
35289	35288	0.269128
35289	35307	0.062949
35290	25190	0.298165
35290	35299	0.717323
35291	1770	1.184862
35291	1778	1.224531
35291	35281	0.644481
35291	40457	0.684035
35292	10123	0.810448
35292	35293	0.148995
35292	35294	0.223793
35293	1778	0.934892
35293	35281	0.658087
35293	35292	0.148995
35294	35292	0.223799
35294	35295	0.249440
35295	35288	0.114571
35295	35294	0.249446
35296	35276	0.767600
35296	35298	0.772308
35296	40455	0.585815
35297	35298	0.331169
35297	35300	0.055831
35298	35296	0.772308
35298	35297	0.331169
35299	35290	0.717323
35299	35300	0.617969
35300	35297	0.055831
35300	35299	0.617969
35301	18809	0.098180
35301	35284	0.106989
35301	35290	0.001482
35302	35282	0.540827
35302	35303	0.934022
35302	35304	0.164773
35303	35302	0.934022
35303	40458	0.272984
35304	35302	0.164773
35304	35306	0.217251
35304	54568	0.406622
35305	35306	0.203383
35305	35309	0.184731
35306	35304	0.217251
35306	35305	0.203383
35307	35289	0.062949
35307	35308	0.111720
35308	35307	0.111720
35308	35309	0.096634
35309	35305	0.184731
35309	35308	0.096634
35310	35272	0.803124
35310	35336	0.154551
35310	54773	0.277626
35311	35312	1.554231
35311	35314	0.692908
35311	35332	0.379138
35312	35311	1.554231
35312	35316	0.757831
35312	35341	1.537908
35312	35342	1.382031
35313	161	0.788538
35313	35314	0.650262
35313	35330	0.131698
35314	35311	0.692908
35314	35313	0.650262
35315	35316	0.683708
35315	35338	0.453585
35316	162	0.645854
35316	35312	0.757831
35316	35315	0.683708
35317	35318	0.103647
35317	35327	0.305552
35318	35317	0.103651
35318	35328	0.313925
35319	10171	0.145268
35319	35230	0.316013
35319	35264	0.052141
35320	35321	0.296415
35320	35322	0.402108
35321	10013	0.506597
35321	35320	0.296415
35321	35326	0.199232
35321	54772	0.276449
35322	35320	0.402108
35322	35323	0.079000
35323	35277	0.185938
35323	35322	0.079000
35324	35325	0.076139
35324	35326	0.076465
35325	35324	0.076142
35325	35327	0.065324
35326	35321	0.199239
35326	35324	0.076462
35327	35317	0.305540
35327	35325	0.065326
35328	35318	0.313937
35328	35329	0.819005
35329	35328	0.819036
35329	35330	0.034754
35330	35313	0.131693
35330	35329	0.034755
35331	34323	0.489877
35331	35334	0.718662
35332	35311	0.379138
35332	35333	0.456723
35333	35332	0.456723
35333	35335	0.782692
35334	35237	0.536831
35334	35331	0.718662
35335	35239	0.329554
35335	35333	0.782692
35336	35310	0.154637
35336	35337	0.918271
35337	35336	0.918786
35337	35339	0.017003
35338	2296	1.884231
35338	35315	0.453585
35338	35340	0.017321
35339	35337	0.017013
35339	35340	0.431784
35340	35338	0.017311
35340	35339	0.432027
35341	35255	0.569969
35341	35312	1.537908
35342	35279	0.193523
35342	35312	1.382031
35343	2324	1.849985
35343	35344	1.004768
35343	35347	0.650568
35344	2301	2.097877
35344	35259	0.706378
35344	35343	1.004772
35345	35346	0.279462
35345	35359	0.193831
35346	35345	0.279462
35346	35358	0.656723
35347	35343	0.650558
35347	35348	0.328509
35347	35351	0.078356
35348	35347	0.328509
35348	35355	0.230046
35349	35266	1.088868
35349	35350	1.852200
35349	35356	0.593769
35350	2301	2.238069
35350	35257	1.089480
35350	35349	1.852200
35351	35347	0.078355
35351	53416	0.613269
35351	54566	0.010784
35352	25199	0.054237
35352	35271	0.364826
35353	2300	1.506646
35353	35354	0.767492
35353	35355	0.977354
35354	2301	3.109869
35354	35353	0.767492
35354	35357	0.125538
35355	35348	0.230046
35355	35353	0.977354
35356	35349	0.593769
35356	35357	0.258708
35357	35354	0.125538
35357	35356	0.258708
35358	35248	0.192815
35358	35346	0.656723
35359	35259	0.169923
35359	35345	0.193831
35360	2296	1.938577
35360	35233	1.868746
35360	35369	0.692073
35361	35280	1.589939
35361	35388	0.436733
35361	35389	1.156185
35362	35363	0.117725
35362	35385	0.372802
35363	35362	0.117724
35363	35368	0.706750
35364	35365	0.824138
35364	35382	0.332092
35365	2302	4.480823
35365	35364	0.824138
35365	35392	0.123308
35366	35367	0.212769
35366	35379	0.036387
35367	35366	0.212734
35367	35374	0.120811
35368	35363	0.706742
35368	35377	0.094632
35369	35273	0.498033
35369	35360	0.692034
35369	35372	0.200749
35370	35371	0.067984
35370	35376	0.084605
35371	35370	0.067973
35371	35373	0.123073
35372	35369	0.200782
35372	35373	0.003384
35373	35371	0.123053
35373	35372	0.003385
35374	35367	0.120791
35374	35375	0.120149
35375	35374	0.120129
35375	35376	0.137922
35376	35370	0.084618
35376	35375	0.137900
35377	2298	1.553215
35377	35368	0.094631
35377	35378	0.356231
35378	35377	0.356173
35378	35379	0.371927
35379	35366	0.036392
35379	35378	0.371866
35380	2302	1.964700
35380	35278	0.738985
35380	35381	0.767200
35381	35380	0.767200
35381	35387	0.374262
35382	35364	0.332092
35382	35383	0.762215
35382	35386	0.377215
35383	35382	0.762215
35383	35384	0.763908
35384	35383	0.763908
35384	35385	0.090938
35385	2297	1.096154
35385	35362	0.372806
35385	35384	0.090938
35386	2298	3.173492
35386	35382	0.377215
35386	35387	0.464323
35387	35381	0.374262
35387	35386	0.464323
35388	2294	1.345523
35388	35260	0.386833
35388	35361	0.436735
35389	2294	1.725646
35389	35361	1.156185
35389	35391	0.382738
35390	35251	0.277646
35390	35391	0.686431
35391	35389	0.382738
35391	35390	0.686431
35392	35260	0.632846
35392	35365	0.123308
35393	2267	1.123754
35393	35394	0.234417
35393	35474	0.343519
35393	54076	0.052431
35394	35393	0.234417
35394	35404	0.154871
35395	35427	0.505277
35395	35430	0.051062
35395	54209	2.067231
35396	35471	0.389950
35396	35473	0.239166
35396	53616	0.188585
35396	54207	1.790754
35397	35398	0.693057
35397	35441	1.898205
35398	35440	0.088042
35399	2269	1.065600
35399	35400	0.257378
35399	35439	0.177079
35400	2267	0.802015
35400	35399	0.257379
35400	35474	0.486500
35401	2264	1.132246
35401	35409	0.556112
35401	54208	0.808994
35402	2270	1.293715
35402	35438	0.100368
35402	54208	0.116623
35403	35398	0.549363
35403	35404	0.729658
35404	35394	0.154871
35404	35403	0.729785
35404	35490	0.261602
35404	35491	0.632559
35405	35406	0.209430
35406	35397	0.598937
35406	35403	0.359337
35407	10426	0.908974
35407	35461	0.973355
35407	35472	0.316390
35408	153	3.063969
35408	35409	0.803523
35408	35429	0.368708
35409	34352	1.657380
35409	35401	0.556134
35409	35408	0.803523
35409	35442	1.126523
35410	35411	0.089113
35410	35459	0.086294
35411	35410	0.089143
35411	35498	0.098196
35412	35413	0.382615
35412	35460	0.089277
35413	35412	0.382616
35413	35501	0.297446
35414	35415	1.497708
35414	35449	0.274482
35414	35459	0.088005
35415	35414	1.497709
35415	35484	0.887151
35416	35436	1.562819
35417	10200	0.382938
35417	10203	0.361747
35418	10240	0.345025
35418	35416	0.385893
35419	18805	0.359077
35419	18806	0.665400
35420	157	0.546808
35420	34332	1.132954
35420	35423	0.834662
35421	35422	0.764554
35421	35425	0.722031
35421	54210	1.528662
35422	156	1.173554
35422	34354	1.311062
35422	35421	0.764554
35423	35238	0.324969
35423	35420	0.834662
35424	35240	0.292723
35424	35425	0.469662
35425	156	0.877546
35425	35421	0.722031
35425	35424	0.469662
35426	34335	0.581969
35426	35427	0.565200
35427	154	0.963369
35427	35395	0.505277
35427	35426	0.565200
35428	35429	0.302231
35428	35431	0.110800
35429	35408	0.368708
35429	35428	0.302231
35430	35395	0.051062
35430	35431	0.149785
35431	35428	0.110800
35431	35430	0.149785
35432	155	0.491492
35432	35433	1.454523
35432	35434	0.394108
35433	35432	1.454523
35433	40003	0.482692
35434	35256	0.746938
35434	35432	0.394108
35436	35405	0.359098
35436	35439	0.294654
35437	35417	1.539958
35438	35402	0.100367
35438	35437	0.276590
35438	35439	0.148389
35439	35399	0.177078
35439	35405	0.319867
35439	35438	0.148390
35440	35437	0.403587
35440	35438	0.373600
35441	35397	1.898255
35441	35448	0.386791
35442	35409	1.126523
35442	35445	1.107523
35443	35444	0.787415
35443	35446	0.187677
35444	35443	0.787415
35444	35455	0.092800
35445	35442	1.107523
35445	35447	0.717154
35446	35443	0.187677
35446	35447	0.371138
35447	2490	0.357115
35447	35445	0.717154
35447	35446	0.371138
35448	34318	0.282059
35448	35441	0.386801
35448	35449	0.321720
35448	35451	0.152774
35449	35414	0.274468
35449	35448	0.321748
35449	35460	0.101892
35450	34356	0.518058
35450	35451	0.356332
35451	35448	0.152768
35451	35450	0.356272
35451	35452	0.515967
35452	35451	0.515671
35452	35457	0.200119
35453	35454	0.126323
35453	35456	0.065431
35454	35453	0.126323
35454	35458	0.128646
35455	35444	0.092800
35455	35456	0.277631
35456	35453	0.065431
35456	35455	0.277631
35457	2488	0.554331
35457	35452	0.200004
35457	35458	0.159538
35458	35454	0.128646
35458	35457	0.159538
35459	35410	0.086266
35459	35414	0.088034
35460	35412	0.089277
35460	35449	0.101892
35461	35232	0.547347
35461	35407	0.973375
35461	35468	0.432847
35462	2275	1.623392
35462	35472	0.575731
35462	54206	0.275781
35463	35234	1.035074
35463	35482	0.089631
35463	54206	0.543587
35464	35465	0.711754
35464	35469	0.340308
35465	35464	0.711754
35465	35475	1.142631
35465	35476	0.762385
35465	35479	0.300338
35466	35467	0.230462
35466	35480	0.169846
35467	2274	1.469792
35467	35466	0.230462
35467	35483	0.510600
35468	2273	2.855469
35468	35461	0.432853
35468	35470	0.254200
35469	2274	1.370123
35469	35464	0.340308
35469	35470	0.514728
35470	35468	0.254202
35470	35469	0.514723
35471	2268	0.862662
35471	35396	0.389949
35471	35474	0.410995
35472	35407	0.316407
35472	35462	0.574486
35472	35473	0.358984
35473	35396	0.239167
35473	35472	0.358983
35474	35393	0.343518
35474	35400	0.486502
35474	35471	0.410955
35475	35465	1.142631
35475	35481	0.350938
35476	2279	1.580008
35476	35252	0.768569
35476	35465	0.762385
35477	35478	0.711585
35477	35479	0.073585
35478	35477	0.711585
35478	35480	0.136138
35479	35465	0.300338
35479	35477	0.073585
35480	35466	0.169846
35480	35478	0.136138
35481	2279	1.800046
35481	35254	0.379538
35481	35475	0.350938
35482	35463	0.089631
35482	35483	0.155692
35483	35467	0.510600
35483	35482	0.155692
35484	2491	0.294508
35484	35415	0.887151
35484	35491	0.991745
35485	35486	1.342669
35485	35490	0.505647
35486	2492	2.074915
35486	35485	1.350727
35486	35487	1.437730
35487	35241	0.189440
35487	35486	1.443216
35488	35489	0.230416
35488	35506	0.381049
35489	35488	0.230427
35489	35520	0.207692
35490	2266	0.519069
35490	35404	0.261675
35490	35485	0.505523
35491	2265	0.660923
35491	35404	0.632559
35491	35484	0.991744
35492	35493	0.276338
35492	35503	0.089215
35493	35492	0.276339
35493	35509	0.154569
35494	35495	0.252954
35494	35497	0.362710
35495	35494	0.252966
35495	35505	0.675939
35496	35497	0.135662
35496	35500	0.060449
35497	35494	0.362693
35497	35496	0.135668
35498	35411	0.098228
35498	35499	0.191419
35499	2489	0.156185
35499	35498	0.191482
35499	35500	0.138292
35500	35496	0.060446
35500	35499	0.138299
35501	35413	0.297446
35501	35504	0.043292
35502	35503	0.199554
35502	35504	0.087262
35503	35492	0.089215
35503	35502	0.199554
35504	35501	0.043292
35504	35502	0.087262
35505	35495	0.675972
35505	35506	0.100892
35506	35488	0.381031
35506	35505	0.100897
35507	35508	0.206831
35507	35510	0.288446
35508	34344	0.348523
35508	35507	0.206831
